sample_index,candidate_id,corpus,problem_id,netlist_path,parse_status,cell_count,net_count,directed_edge_count,driven_net_count,sink_net_count,multi_driver_net_count,max_fanout,mean_fanout,fanout_entropy,long_range_edge_share,max_level_delta,max_level,unresolved_cycle_nodes
259,0295aca8-829d-42d8-a66e-94c080f47725,auto_bd_standard_results,RTLLM/Prob004_adder_8bit,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/synthesis_trajectory_nod/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen1/Prob004_adder_8bit_sample7_M-F/code.syn.v,parsed,26,51,25,34,42,0,1,0.8235294117647058,0.6722948170756379,0.08,10,12,0
260,0381e168-dad7-4301-bda8-b67ea91b75ef,auto_bd_standard_results,RTLLM/Prob004_adder_8bit,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/random_descriptor_qd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen1/Prob004_adder_8bit_sample12_M-F/code.syn.v,parsed,26,51,25,34,42,0,1,0.8235294117647058,0.6722948170756379,0.08,10,12,0
261,04b7c224-1130-44e2-8743-ec6b7f7535fe,auto_bd_standard_results,RTLLM/Prob004_adder_8bit,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/sr_random_relu_pca_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen1/Prob004_adder_8bit_sample10_M-F/code.syn.v,parsed,26,51,25,34,42,0,1,0.8235294117647058,0.6722948170756379,0.08,10,12,0
262,0b0bb9ed-9da4-4842-81b0-800d345d6763,auto_bd_standard_results,RTLLM/Prob015_multi_pipe_8bit,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/sr_random_relu_pca_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen0/Prob015_multi_pipe_8bit_sample14_initial/code.syn.v,parsed,277,398,497,379,345,2,35,1.4698492462311559,1.2294348542751519,0.015904572564612324,4,4,271
263,0bd64a1c-800e-4ab2-9c70-a1f472d3ff8f,auto_bd_standard_results,RTLLM/Prob015_multi_pipe_8bit,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/sr_random_relu_pca_qd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen0/Prob015_multi_pipe_8bit_sample18_initial/code.syn.v,parsed,309,446,545,427,378,2,51,1.4910313901345291,1.2655546509369147,0.029038112522686024,5,5,301
264,0c9c8ad0-47a9-4770-8e2d-b781b0c27475,auto_bd_standard_results,RTLLM/Prob015_multi_pipe_8bit,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen0/Prob015_multi_pipe_8bit_sample18_initial/code.syn.v,parsed,315,441,567,422,388,4,35,1.4829931972789117,1.3208200890120307,0.027874564459930314,5,5,308
265,0f5578ef-fe7f-4a01-b542-ceee3c6f2498,auto_bd_standard_results,RTLLM/Prob015_multi_pipe_8bit,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/random_descriptor_qd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen0/Prob015_multi_pipe_8bit_sample10_initial/code.syn.v,parsed,307,434,550,415,381,2,36,1.4700460829493087,1.2083045483409285,0.02888086642599278,6,6,298
266,17f8347d-073e-40c8-91e8-84d3c5d6f9c1,auto_bd_standard_results,RTLLM/Prob015_multi_pipe_8bit,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/synthesis_trajectory_nod/seed_1003/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen0/Prob015_multi_pipe_8bit_sample19_initial/code.syn.v,parsed,311,453,535,434,385,2,51,1.4481236203090508,1.2113905005172625,0.02952029520295203,5,5,305
267,1c4343cf-ca98-44e9-bde2-6189ac30c4b8,auto_bd_standard_results,RTLLM/Prob015_multi_pipe_8bit,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen0/Prob015_multi_pipe_8bit_sample1_initial/code.syn.v,parsed,315,441,567,422,388,4,35,1.4829931972789117,1.3208200890120307,0.027874564459930314,5,5,308
268,0a1e8454-9ecc-4557-a650-dc1c60f888be,auto_bd_standard_results,RTLLM/Prob024_fsm,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob024_fsm/Gen0/Prob024_fsm_sample2_initial/code.syn.v,parsed,15,21,29,18,18,0,4,1.6666666666666667,2.0580531366523855,0.0,1,1,13
269,111e53e8-c263-41c8-9fc6-fa08eb73284b,auto_bd_standard_results,RTLLM/Prob024_fsm,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/sr_random_relu_pca_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob024_fsm/Gen0/Prob024_fsm_sample7_initial/code.syn.v,parsed,21,27,42,24,24,1,5,1.7777777777777777,2.1485771746699647,0.0,1,1,19
270,21fb5da0-663e-4b54-a403-15c6c1b9c1eb,auto_bd_standard_results,RTLLM/Prob024_fsm,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/classic_revolution/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob024_fsm/Gen0/Prob024_fsm_sample16_initial/code.syn.v,parsed,21,27,42,24,24,1,5,1.7777777777777777,2.1485771746699647,0.0,1,1,19
271,23916250-031e-4762-b996-b206cfa84948,auto_bd_standard_results,RTLLM/Prob024_fsm,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/landing_smooth_qd_manual_bd/seed_1003/revolution/openai_gpt-oss-120b/RTLLM/Prob024_fsm/Gen0/Prob024_fsm_sample13_initial/code.syn.v,parsed,15,21,29,18,18,0,4,1.6666666666666667,2.0580531366523855,0.0,1,1,13
272,2c5c0e43-5f11-4f9c-ad71-1fc794dfc1cc,auto_bd_standard_results,RTLLM/Prob024_fsm,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob024_fsm/Gen0/Prob024_fsm_sample13_initial/code.syn.v,parsed,17,25,28,22,19,0,5,1.48,2.1019011889093373,0.0,2,2,14
273,335de126-bfc5-4c78-94cf-7d4fd80b7a96,auto_bd_standard_results,RTLLM/Prob024_fsm,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/random_descriptor_qd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob024_fsm/Gen0/Prob024_fsm_sample14_initial/code.syn.v,parsed,15,21,29,18,18,0,4,1.6666666666666667,2.0580531366523855,0.0,1,1,13
274,0115f842-bf0b-4890-8f39-ae7d79610285,auto_bd_standard_results,RTLLM/Prob037_parallel2serial,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/sr_random_relu_pca_qd/seed_1003/revolution/openai_gpt-oss-120b/RTLLM/Prob037_parallel2serial/Gen0/Prob037_parallel2serial_sample5_initial/code.syn.v,parsed,14,29,20,23,19,1,7,1.206896551724138,1.7365241034834313,0.0,0,0,14
275,04eb26e6-774e-42d8-818a-3b3c5dd17905,auto_bd_standard_results,RTLLM/Prob037_parallel2serial,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob037_parallel2serial/Gen0/Prob037_parallel2serial_sample10_initial/code.syn.v,parsed,14,29,20,23,19,1,7,1.206896551724138,1.7365241034834313,0.0,0,0,14
276,04fbba89-fe09-4e4d-8001-576abf78a09a,auto_bd_standard_results,RTLLM/Prob037_parallel2serial,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/classic_revolution/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob037_parallel2serial/Gen0/Prob037_parallel2serial_sample5_initial/code.syn.v,parsed,14,28,20,22,20,1,7,1.2142857142857142,1.5216406363433184,0.0,0,0,14
277,09eaa07d-0e0e-46d0-8ff6-eb6553a01c8e,auto_bd_standard_results,RTLLM/Prob037_parallel2serial,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob037_parallel2serial/Gen0/Prob037_parallel2serial_sample4_initial/code.syn.v,parsed,14,28,20,22,20,1,7,1.2142857142857142,1.5216406363433184,0.0,0,0,14
278,0a92cee0-73ea-4a3f-8583-40733d3e9d88,auto_bd_standard_results,RTLLM/Prob037_parallel2serial,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/random_descriptor_qd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob037_parallel2serial/Gen0/Prob037_parallel2serial_sample1_initial/code.syn.v,parsed,14,28,20,22,20,1,7,1.2142857142857142,1.5216406363433184,0.0,0,0,14
279,0becebc1-ab8a-43da-a9ac-f04e7245617e,auto_bd_standard_results,RTLLM/Prob037_parallel2serial,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/sr_random_relu_pca_qd/seed_1003/revolution/openai_gpt-oss-120b/RTLLM/Prob037_parallel2serial/Gen0/Prob037_parallel2serial_sample17_initial/code.syn.v,parsed,14,28,20,22,20,1,7,1.2142857142857142,1.5216406363433184,0.0,0,0,14
280,0316255e-fe6f-4cc7-a6a6-59980c448c72,auto_bd_standard_results,RTLLM/Prob041_traffic_light,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/classic_revolution/seed_1003/revolution/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen0/Prob041_traffic_light_sample20_initial/code.syn.v,parsed,94,117,224,114,107,6,15,1.9743589743589745,2.1759141539347886,0.0,3,3,91
281,11dfd8d6-fced-4ab3-8c6d-adc4170cd577,auto_bd_standard_results,RTLLM/Prob041_traffic_light,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/classic_revolution/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen0/Prob041_traffic_light_sample11_initial/code.syn.v,parsed,78,99,184,96,89,1,13,2.0606060606060606,2.2333229467354205,0.0,0,0,78
282,12cfade6-ad76-4ce2-8b79-fce09168ba78,auto_bd_standard_results,RTLLM/Prob041_traffic_light,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/sr_random_relu_pca_qd/seed_1003/revolution/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen0/Prob041_traffic_light_sample5_initial/code.syn.v,parsed,71,92,176,89,82,3,13,1.9021739130434783,2.1051822779765796,0.0,0,0,71
283,18d3bedf-0f5a-4d87-9760-a68213667f3c,auto_bd_standard_results,RTLLM/Prob041_traffic_light,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/sr_random_relu_pca_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen0/Prob041_traffic_light_sample2_initial/code.syn.v,parsed,92,115,202,112,106,2,15,2.0,2.0187681935914066,0.0,3,3,88
284,1d320afc-b8f0-419c-b2d1-79a1d92dcec4,auto_bd_standard_results,RTLLM/Prob041_traffic_light,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/landing_smooth_qd_manual_bd/seed_1003/revolution/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen0/Prob041_traffic_light_sample17_initial/code.syn.v,parsed,126,150,312,147,143,6,10,2.0,2.1389760305307757,0.0,0,0,126
285,21f4f88c-e97e-4eed-9cda-a712eaf4e494,auto_bd_standard_results,RTLLM/Prob041_traffic_light,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/landing_smooth_qd_manual_bd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen0/Prob041_traffic_light_sample3_initial/code.syn.v,parsed,80,103,176,100,95,1,10,1.9223300970873787,2.1661079335007276,0.0,1,1,79
286,004ecb96-a3e1-47a1-8b9b-0edb7e661697,auto_bd_standard_results,RTLLM/Prob045_alu,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/synthesis_trajectory_nod/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen0/Prob045_alu_sample17_initial/code.syn.v,parsed,1429,1626,4084,1556,1545,54,11,2.123616236162362,2.2976397498801453,0.38570729319628,26,31,0
287,0710d821-4694-4f98-9d27-4be5553ff859,auto_bd_standard_results,RTLLM/Prob045_alu,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen0/Prob045_alu_sample3_initial/code.syn.v,parsed,1331,1528,3945,1458,1440,66,11,2.0530104712041886,2.2629234652758976,0.3741444866920152,29,35,0
288,0847e896-fd7d-46d2-a60c-21feaecf8166,auto_bd_standard_results,RTLLM/Prob045_alu,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/synthesis_trajectory_nod/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen0/Prob045_alu_sample6_initial/code.syn.v,parsed,1322,1519,3790,1449,1436,53,10,2.0849242922975644,2.2636994692822383,0.3474934036939314,25,31,0
289,09701ff8-ce7f-40fc-bc2e-7b42edd8867e,auto_bd_standard_results,RTLLM/Prob045_alu,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/classic_revolution/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen0/Prob045_alu_sample18_initial/code.syn.v,parsed,1445,1671,4011,1601,1585,60,11,2.011370436864153,2.1702860240962423,0.39304347826086955,31,33,0
290,0c67d8fd-e80b-48b3-a6f5-0de1958d2acb,auto_bd_standard_results,RTLLM/Prob045_alu,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/synthesis_trajectory_nod/seed_1003/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen0/Prob045_alu_sample7_initial/code.syn.v,parsed,1390,1588,3867,1518,1497,66,11,2.0887909319899243,2.264292362676372,0.374870734229576,42,48,0
291,1138bbfd-6a50-4a85-9106-038998300770,auto_bd_standard_results,RTLLM/Prob045_alu,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/classic_revolution/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen0/Prob045_alu_sample11_initial/code.syn.v,parsed,1377,1574,3803,1505,1477,57,11,2.1232528589580686,2.3142740567466986,0.3659305993690852,25,30,0
292,02cc9246-9a68-448c-97e9-132aaab71048,auto_bd_standard_results,RTLLM/Prob049_signal_generator,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/classic_revolution/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen0/Prob049_signal_generator_sample14_initial/code.syn.v,parsed,33,45,71,43,42,0,6,1.8666666666666667,1.99783125898918,0.0,0,0,33
293,047f28af-7b97-4e0d-b390-7c143e8dd88c,auto_bd_standard_results,RTLLM/Prob049_signal_generator,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/landing_smooth_qd_manual_bd/seed_1003/revolution/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen0/Prob049_signal_generator_sample14_initial/code.syn.v,parsed,33,45,71,43,42,0,6,1.8666666666666667,1.99783125898918,0.0,0,0,33
294,04bb798a-db58-4fb3-b074-ebbdb9ba4d53,auto_bd_standard_results,RTLLM/Prob049_signal_generator,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/synthesis_trajectory_nod/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen0/Prob049_signal_generator_sample17_initial/code.syn.v,parsed,33,45,71,43,42,0,6,1.8666666666666667,1.99783125898918,0.0,0,0,33
295,0530dc9a-5fee-434a-a7bc-f3d926329a99,auto_bd_standard_results,RTLLM/Prob049_signal_generator,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/synthesis_trajectory_nod/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen0/Prob049_signal_generator_sample12_initial/code.syn.v,parsed,33,45,71,43,42,0,6,1.8666666666666667,1.99783125898918,0.0,0,0,33
296,079d3ba4-c087-49c4-a259-88cd6c149cee,auto_bd_standard_results,RTLLM/Prob049_signal_generator,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/random_descriptor_qd/seed_1003/revolution/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen0/Prob049_signal_generator_sample4_initial/code.syn.v,parsed,33,45,71,43,42,0,6,1.8666666666666667,1.99783125898918,0.0,0,0,33
297,11818705-2872-401d-bd64-0a441c27de4a,auto_bd_standard_results,RTLLM/Prob049_signal_generator,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/synthesis_trajectory_nod/seed_1003/revolution/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen0/Prob049_signal_generator_sample1_initial/code.syn.v,parsed,33,45,71,43,42,0,6,1.8666666666666667,1.99783125898918,0.0,0,0,33
298,00c7ec83-219e-46f7-b227-ea81e5652553,auto_bd_standard_results,VerilogEval-Spec-to-RTL/Prob098_circuit7,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/classic_revolution/seed_1001/revolution/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob098_circuit7/Gen0/Prob098_circuit7_sample13_initial/code.syn.v,parsed,2,5,1,3,3,0,1,0.6,0.9709505944546686,0.0,1,1,0
299,00f62b70-f835-48f7-895e-005574962af3,auto_bd_standard_results,VerilogEval-Spec-to-RTL/Prob098_circuit7,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob098_circuit7/Gen0/Prob098_circuit7_sample20_initial/code.syn.v,parsed,2,5,1,3,3,0,1,0.6,0.9709505944546686,0.0,1,1,0
300,02b519fb-d08a-4d4c-a223-50d283543b59,auto_bd_standard_results,VerilogEval-Spec-to-RTL/Prob098_circuit7,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/classic_revolution/seed_1001/revolution/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob098_circuit7/Gen0/Prob098_circuit7_sample14_initial/code.syn.v,parsed,2,5,1,3,3,0,1,0.6,0.9709505944546686,0.0,1,1,0
301,0593700c-80d6-4ba6-b3e2-9a35583531ef,auto_bd_standard_results,VerilogEval-Spec-to-RTL/Prob098_circuit7,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/sr_random_relu_pca_qd/seed_1001/revolution/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob098_circuit7/Gen0/Prob098_circuit7_sample9_initial/code.syn.v,parsed,1,4,0,2,2,0,1,0.5,1.0,0.0,0,0,0
302,0a225c0b-1307-4f8f-8bb4-36182ee7a532,auto_bd_standard_results,VerilogEval-Spec-to-RTL/Prob098_circuit7,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/random_descriptor_qd/seed_1003/revolution/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob098_circuit7/Gen0/Prob098_circuit7_sample10_initial/code.syn.v,parsed,2,5,1,3,3,0,1,0.6,0.9709505944546686,0.0,1,1,0
303,0c81a4ca-c8a6-4d6a-b838-4f73ec48c8f0,auto_bd_standard_results,VerilogEval-Spec-to-RTL/Prob098_circuit7,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/random_descriptor_qd/seed_1003/revolution/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob098_circuit7/Gen0/Prob098_circuit7_sample5_initial/code.syn.v,parsed,2,5,1,3,3,0,1,0.6,0.9709505944546686,0.0,1,1,0
304,009a78c6-901f-4190-83b7-b34ba1ea16df,auto_bd_standard_results,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/synthesis_trajectory_nod/seed_1001/revolution/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample15_initial/code.syn.v,parsed,3,7,2,4,5,0,1,0.7142857142857143,0.863120568566631,0.0,1,1,0
305,01e1193c-8ff1-491e-b354-44effbc6305a,auto_bd_standard_results,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/classic_revolution/seed_1001/revolution/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample6_initial/code.syn.v,parsed,3,7,2,3,6,0,1,0.8571428571428571,0.5916727785823275,0.0,1,1,0
306,0311cbe7-ad2b-41fd-8077-15b81002660e,auto_bd_standard_results,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample12_initial/code.syn.v,parsed,3,7,2,4,5,0,1,0.7142857142857143,0.863120568566631,0.0,1,1,0
307,033373d5-6a31-4a3b-a3af-0a12f087143d,auto_bd_standard_results,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample18_initial/code.syn.v,parsed,3,7,2,3,6,0,2,1.0,1.1488348542809166,0.0,1,1,0
308,0b0f6d34-fbe8-4eae-a1ea-91c337688230,auto_bd_standard_results,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3/landing_smooth_qd_manual_bd/seed_1003/revolution/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample20_initial/code.syn.v,parsed,3,7,2,3,6,0,2,1.0,1.1488348542809166,0.0,1,1,0
