method,method_label,problem,candidate_id,generation,is_pareto_front,operator_mix_score,state_control_ratio,sog_complexity_score,sog_entropy,timing_risk_score,control_pipeline_ratio,timing_risk_entropy,operator_timing_cell,state_pipeline_cell,complexity_entropy_cell,code_file_path
classic_revolution,Classic,Prob027_LIFObuffer,f118f831-2ea4-49d9-92fe-fa5ec6c94e39,2,false,0.368421,0.400000,34.000000,2.224394,56.350000,0.600000,1.946083,"3,3","3,2","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen2/Prob027_LIFObuffer_sample1_M-E/code.sv
classic_revolution,Classic,Prob027_LIFObuffer,f662ed0a-120f-4054-ad76-103f6ef5eb55,2,false,0.344444,0.352941,74.000000,2.123325,52.400000,0.384615,2.120952,"3,3","3,0","2,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen2/Prob027_LIFObuffer_sample4_C-F/code.sv
classic_revolution,Classic,Prob027_LIFObuffer,4a6d8f01-d3d5-4540-9bb8-8eb4acc27789,3,false,0.222222,0.400000,59.000000,1.931753,53.350000,0.666667,2.223478,"2,3","3,3","1,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen3/Prob027_LIFObuffer_sample6_M-I/code.sv
classic_revolution,Classic,Prob027_LIFObuffer,5688668f-9d9d-4b7c-a056-c5a39f79171c,3,false,0.275862,0.307692,46.000000,1.805323,26.000000,0.625000,2.149255,"2,0","2,2","0,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen3/Prob027_LIFObuffer_sample12_M-R/code.sv
classic_revolution,Classic,Prob027_LIFObuffer,6d2a1510-8977-49cd-9ce9-0e6689b15ffb,3,false,0.162791,0.142857,75.000000,1.506598,33.650000,0.600000,1.929562,"0,2","0,2","2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen3/Prob027_LIFObuffer_sample9_M-S/code.sv
classic_revolution,Classic,Prob027_LIFObuffer,7110f825-8d5b-49e2-a216-83d596017a57,3,false,0.204545,0.181818,72.000000,1.658460,30.150000,0.500000,2.098720,"1,2","1,0","1,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen3/Prob027_LIFObuffer_sample10_M-E/code.sv
classic_revolution,Classic,Prob027_LIFObuffer,975ec5f3-0d93-46dd-82ff-c6dbfc8050a9,3,true,0.333333,0.266667,51.000000,2.030313,24.300000,0.625000,2.055037,"3,0","2,2","0,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen3/Prob027_LIFObuffer_sample11_M-I/code.sv
classic_revolution,Classic,Prob027_LIFObuffer,c15f2c4e-43f5-4642-9fbb-82a10d17106e,3,true,0.400000,0.363636,36.000000,2.233998,51.500000,0.600000,1.929812,"3,3","3,2","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen3/Prob027_LIFObuffer_sample1_M-I/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,00191715-9465-4ce8-8b01-d3d0bb0767cb,0,false,0.125000,0.133333,78.000000,1.305012,25.500000,0.600000,1.835996,"0,0","0,2","2,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen0/Prob027_LIFObuffer_sample7_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,08cc83c9-6cc0-42a0-8b6b-2520f6a6c4e2,0,false,0.152174,0.129032,81.000000,1.428537,28.150000,0.545455,1.853658,"0,1","0,1","3,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen0/Prob027_LIFObuffer_sample3_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,1ddf39c2-cc1b-4e26-9b3f-e90d5b8b48fd,0,false,0.195652,0.148148,77.000000,1.648011,28.450000,0.500000,1.997385,"1,1","0,0","2,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen0/Prob027_LIFObuffer_sample5_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,6b60627b-a179-4580-af41-25c4ec8bca67,0,false,0.155556,0.133333,79.000000,1.453607,32.150000,0.545455,1.905324,"0,2","0,1","2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen0/Prob027_LIFObuffer_sample1_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,86fcaacb-7638-4dad-a3a9-1c42f34c5098,0,true,0.186047,0.181818,69.000000,1.596202,26.150000,0.500000,2.059141,"1,0","1,0","1,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen0/Prob027_LIFObuffer_sample11_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,f749a062-5335-45e8-9ae0-7452788e7b41,0,false,0.166667,0.129032,83.000000,1.505762,29.950000,0.600000,1.820109,"0,1","0,2","3,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen0/Prob027_LIFObuffer_sample9_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,20af26d3-ec28-4e92-a2e7-359453ea7404,1,false,0.132653,0.187500,89.000000,1.445571,31.150000,0.461538,1.790386,"0,2","1,0","3,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen1/Prob027_LIFObuffer_sample4_M-F/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,3d54eab4-ea98-496c-8725-89a340319be0,1,false,0.485714,0.636364,54.000000,1.972282,25.000000,0.500000,2.092272,"3,0","3,0","0,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen1/Prob027_LIFObuffer_sample8_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,4912d50f-ebf0-4beb-8500-6083fdd6657e,1,false,0.275862,0.307692,46.000000,1.805323,17.850000,0.625000,2.062683,"2,0","2,2","0,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen1/Prob027_LIFObuffer_sample7_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,68cac499-e644-4cdd-82f9-c7c2fb70a610,1,true,0.384615,0.666667,42.000000,2.116118,76.650000,0.727273,2.225101,"3,3","3,3","0,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen1/Prob027_LIFObuffer_sample3_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,6bda5de6-151b-4e2f-8198-ec4e6da46972,1,false,0.173469,0.206897,84.000000,1.686753,27.500000,0.384615,1.930021,"0,1","2,0","3,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen1/Prob027_LIFObuffer_sample1_M-F/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,71387bdb-00de-4049-ac12-4884601f7ef8,1,false,0.358333,0.179487,107.000000,1.987429,39.250000,0.391304,1.738259,"3,3","1,0","3,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen1/Prob027_LIFObuffer_sample2_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,9ad6a696-b076-49ea-91eb-6823b396abbd,1,false,0.266667,0.583333,50.000000,1.963211,23.200000,0.263158,1.794694,"2,0","3,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen1/Prob027_LIFObuffer_sample6_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,c1f7073d-7f8c-4964-8d27-93bd6e24e3af,1,true,0.296875,0.411765,57.000000,2.109654,30.050000,0.312500,1.826245,"3,1","3,0","1,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen1/Prob027_LIFObuffer_sample5_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,e0bc84e8-c771-4638-b87a-ac8e6f6750dc,1,false,0.163043,0.133333,80.000000,1.495929,33.150000,0.545455,1.884013,"0,2","0,1","2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen1/Prob027_LIFObuffer_sample2_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,f13dcb9e-80c8-427a-a727-0bb1def3d52f,1,false,0.183673,0.129032,86.000000,1.567271,28.450000,0.461538,1.751214,"0,1","0,0","3,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen1/Prob027_LIFObuffer_sample1_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,19a57943-00ed-4a9a-a9f9-e9fb8bceef67,2,true,0.177083,0.125000,84.000000,1.522138,31.950000,0.600000,1.852405,"0,2","0,2","3,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen2/Prob027_LIFObuffer_sample5_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,5a58576e-7f1e-4b54-b323-77a56ab1b3c8,2,false,0.202381,0.133333,76.000000,1.571453,30.450000,0.666667,1.892744,"1,2","0,3","2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen2/Prob027_LIFObuffer_sample6_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,8a821775-11db-499e-8d14-5e3f71cafa23,2,true,0.212766,0.148148,80.000000,1.707154,33.450000,0.500000,2.025100,"1,2","0,0","2,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen2/Prob027_LIFObuffer_sample1_M-F/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,92bb0577-5395-4afe-8b3b-d43b4e7a505c,2,false,0.206522,0.142857,78.000000,1.677048,30.450000,0.500000,2.025100,"1,2","0,0","2,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen2/Prob027_LIFObuffer_sample4_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,b7e21207-2931-4a55-9076-f386fe4e13f8,2,false,0.221154,0.241379,92.000000,1.884427,49.850000,0.437500,1.982314,"1,3","2,0","3,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen2/Prob027_LIFObuffer_sample2_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,52767842-746c-42d2-ba53-769e738b1a0f,3,false,0.256757,0.200000,61.000000,1.898396,27.800000,0.555556,2.027489,"2,1","1,2","1,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen3/Prob027_LIFObuffer_sample4_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,55925e1a-e595-4d68-a19a-8eac0b44bc48,3,true,0.333333,0.266667,51.000000,2.030313,22.300000,0.625000,2.018915,"3,0","2,2","0,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen3/Prob027_LIFObuffer_sample3_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,9a6fbd06-7455-4497-8a01-7ac2c70ad646,3,false,0.122222,0.206897,80.000000,1.453607,30.000000,0.461538,1.727264,"0,1","2,0","2,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen3/Prob027_LIFObuffer_sample1_M-F/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,b5c27df7-be56-49ca-ab57-bfbb57a09c16,3,true,0.242857,0.318182,65.000000,1.951984,27.000000,0.315789,1.588254,"2,1","3,0","1,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen3/Prob027_LIFObuffer_sample7_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,e01fa5e6-8c61-46ae-a53f-dc73dfbc92e6,3,true,0.266667,0.200000,54.000000,1.843652,25.800000,0.750000,1.862310,"2,0","1,3","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen3/Prob027_LIFObuffer_sample2_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob029_barrel_shifter,9435b3e8-cba1-4981-b930-e0e24572bcde,3,true,0.000000,0.250000,6.000000,0.000000,11.100000,4.000000,0.985228,"0,0","0,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob029_barrel_shifter/Gen3/Prob029_barrel_shifter_sample4_M-F/code.sv
classic_revolution,Classic,Prob030_right_shifter,2e8d4ae6-dd78-4315-8d46-2ffeb6a5ff50,0,true,0.000000,2.000000,2.000000,0.000000,2.600000,0.333333,0.721928,"0,0","0,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob030_right_shifter/Gen0/Prob030_right_shifter_sample1_initial/code.sv
classic_revolution,Classic,Prob030_right_shifter,dfe565dd-f86b-44c4-b28a-a1324c845866,1,false,0.000000,9.000000,16.000000,0.000000,4.700000,0.100000,1.000000,"0,2","2,0","2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob030_right_shifter/Gen1/Prob030_right_shifter_sample3_M-E/code.sv
classic_revolution,Classic,Prob030_right_shifter,b140e717-9cbb-4c41-a2e9-cbf58235d562,3,false,0.000000,2.000000,2.000000,0.000000,4.100000,0.400000,1.378783,"0,1","0,2","0,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob030_right_shifter/Gen3/Prob030_right_shifter_sample5_M-R/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob030_right_shifter,e06c16b8-84c4-4422-8656-61c4d4f0581d,0,true,0.000000,2.000000,2.000000,0.000000,2.600000,0.333333,0.721928,"0,0","0,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob030_right_shifter/Gen0/Prob030_right_shifter_sample1_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob030_right_shifter,17d03bf6-8821-4376-8043-4d0c93df900e,3,false,0.000000,9.000000,24.000000,0.000000,20.700000,0.666667,1.702820,"0,3","2,3","3,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob030_right_shifter/Gen3/Prob030_right_shifter_sample3_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob030_right_shifter,51655323-948d-4870-986b-caeab79fd008,3,false,0.000000,2.000000,2.000000,0.000000,4.100000,0.400000,1.378783,"0,1","0,2","0,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob030_right_shifter/Gen3/Prob030_right_shifter_sample1_M-E/code.sv
classic_revolution,Classic,Prob031_freq_div,e86b53a1-1e39-4fe8-b1fe-ce9c335bdbda,0,false,0.366667,1.200000,27.000000,2.209889,21.550000,0.315789,2.008423,"0,3","3,0","2,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob031_freq_div/Gen0/Prob031_freq_div_sample1_initial/code.sv
classic_revolution,Classic,Prob031_freq_div,3018441a-34d0-4f9b-8c73-a3385c6630cd,3,false,0.428571,0.833333,26.000000,2.257756,22.200000,0.384615,1.957784,"3,3","0,1","2,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob031_freq_div/Gen3/Prob031_freq_div_sample8_C-F/code.sv
classic_revolution,Classic,Prob031_freq_div,70df54a5-582f-4365-b967-42f8b6fba8b1,3,true,0.454545,0.800000,19.000000,2.170951,18.850000,0.500000,1.940878,"3,0","0,3","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob031_freq_div/Gen3/Prob031_freq_div_sample5_C-F/code.sv
classic_revolution,Classic,Prob031_freq_div,b0b44da1-de83-4b02-8f19-5e7610532499,3,false,0.423077,1.000000,22.000000,2.125815,19.700000,0.416667,1.958268,"1,1","1,2","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob031_freq_div/Gen3/Prob031_freq_div_sample2_M-I/code.sv
classic_revolution,Classic,Prob031_freq_div,de5e8269-3ca0-4e42-bd92-900b38c7f9d8,3,false,0.423077,1.000000,22.000000,2.125815,19.700000,0.416667,1.958268,"1,1","1,2","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob031_freq_div/Gen3/Prob031_freq_div_sample4_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob031_freq_div,d281d528-e9e5-49c8-a724-5b4f9be9ad41,0,false,0.366667,1.200000,27.000000,2.209889,19.550000,0.315789,2.008423,"0,1","3,0","2,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob031_freq_div/Gen0/Prob031_freq_div_sample1_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob031_freq_div,53110d8f-e41b-4d22-b63d-9826a22847f7,2,true,0.423077,1.000000,22.000000,2.125815,19.700000,0.416667,1.958268,"1,1","1,2","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob031_freq_div/Gen2/Prob031_freq_div_sample9_M-S/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob031_freq_div,ded2b4e4-5577-44ef-9a52-539b76d52149,2,false,0.309524,1.166667,37.000000,2.218378,18.550000,0.375000,2.063865,"0,0","2,1","3,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob031_freq_div/Gen2/Prob031_freq_div_sample4_M-E/code.sv
classic_revolution,Classic,Prob035_calendar,827083eb-d839-45b0-92fe-fdeb9b4beb6c,0,true,0.464286,0.571429,28.000000,2.237397,35.850000,0.500000,1.911846,"1,1","1,0","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob035_calendar/Gen0/Prob035_calendar_sample12_initial/code.sv
classic_revolution,Classic,Prob035_calendar,8e4cd14c-e428-44aa-b959-d57fc0c70355,0,false,0.425000,0.444444,36.000000,2.275088,41.000000,0.500000,2.016015,"1,2","0,0","3,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob035_calendar/Gen0/Prob035_calendar_sample1_initial/code.sv
classic_revolution,Classic,Prob035_calendar,d37fe698-4ab5-43d2-aca3-078fe4e9c0dd,0,false,0.421053,0.444444,35.000000,2.288019,41.000000,0.500000,2.016015,"0,2","0,0","2,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob035_calendar/Gen0/Prob035_calendar_sample4_initial/code.sv
classic_revolution,Classic,Prob035_calendar,9103b34b-04c2-4851-8aae-fbfcbff8bc2e,1,true,0.464286,0.571429,28.000000,2.237397,21.400000,0.416667,1.792488,"1,0","1,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob035_calendar/Gen1/Prob035_calendar_sample4_M-E/code.sv
classic_revolution,Classic,Prob035_calendar,c95b41cf-bcf0-4213-b1d1-f4ba8f4eb735,3,false,0.666667,0.666667,21.000000,1.548795,38.850000,0.500000,1.773912,"3,2","3,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob035_calendar/Gen3/Prob035_calendar_sample10_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob035_calendar,31d52214-ba2d-4941-ae10-41061fa445df,0,false,0.421053,0.444444,35.000000,2.288019,41.000000,0.500000,2.016015,"0,2","0,0","2,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob035_calendar/Gen0/Prob035_calendar_sample1_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob035_calendar,f6c1c794-0392-4b3c-a1b4-7b9695232358,0,false,0.425000,0.444444,36.000000,2.275088,41.000000,0.500000,2.016015,"1,2","0,0","3,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob035_calendar/Gen0/Prob035_calendar_sample2_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob035_calendar,619a1c1f-da03-445a-b7b6-b5f4cb46dfe9,1,true,0.464286,0.571429,28.000000,2.237397,24.900000,0.555556,1.913166,"1,0","1,2","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob035_calendar/Gen1/Prob035_calendar_sample2_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob035_calendar,63945418-6257-4795-b719-5446aac1d87c,1,false,0.700000,0.666667,24.000000,1.446617,26.850000,0.500000,1.814849,"3,0","3,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob035_calendar/Gen1/Prob035_calendar_sample5_M-E/code.sv
