problem_id,candidate_count,syntax_count,functionality_count,valid_ppa_count,valid_ppa_rate,best_fitness,hypervolume,pareto_count,style_cluster_count,front_style_cluster_count,unique_netlist_count,unique_motif_count,hv_per_valid_ppa,front_per_valid_ppa,motifs_per_valid_ppa
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob118_history_shift,210,210,181,181,0.861904761904762,-0.0,0.0,177,1,1,0,0,0.0,0.9779005524861878,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob119_fsm3,210,210,154,154,0.7333333333333333,-0.0,0.0,103,2,2,0,0,0.0,0.6688311688311688,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob120_fsm3s,210,210,161,161,0.7666666666666667,0.29128086419753085,0.0,3,2,2,0,0,0.0,0.018633540372670808,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob121_2014_q3bfsm,210,210,162,162,0.7714285714285715,0.0034632034632034723,0.0,3,2,2,0,0,0.0,0.018518518518518517,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob122_kmap4,210,210,197,197,0.9380952380952381,-0.0,0.0,197,5,5,0,0,0.0,1.0,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob123_bugs_addsubz,210,210,204,204,0.9714285714285714,0.5947138964577657,0.22967484105358765,30,7,4,0,0,0.0011258570639881749,0.14705882352941177,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob124_rule110,210,210,78,78,0.37142857142857144,0.6169512544802868,0.0,2,2,1,0,0,0.0,0.02564102564102564,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob125_kmap3,210,210,150,150,0.7142857142857143,0.009090909090909127,0.0,14,4,3,0,0,0.0,0.09333333333333334,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob126_circuit6,210,210,170,170,0.8095238095238095,0.3524440518256773,0.125736160188457,4,5,3,0,0,0.000739624471696806,0.023529411764705882,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob127_lemmings1,210,210,80,80,0.38095238095238093,-0.0,0.0,31,2,2,0,0,0.0,0.3875,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob128_fsm_ps2,210,210,102,102,0.4857142857142857,0.12755332902391722,0.0,9,2,2,0,0,0.0,0.08823529411764706,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob129_ece241_2013_q8,210,210,156,156,0.7428571428571429,0.0853856209150327,0.0005019607843137258,1,2,1,0,0,3.2176973353443963e-06,0.00641025641025641,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob130_circuit5,210,210,203,203,0.9666666666666667,0.130061115355233,0.011841100076394193,8,5,3,0,0,5.833054224824726e-05,0.03940886699507389,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob131_mt2015_q4,210,210,182,182,0.8666666666666667,0.49452887537993917,0.0,167,5,4,0,0,0.0,0.9175824175824175,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob132_always_if2,210,210,209,209,0.9952380952380953,-0.0,0.0,209,3,3,0,0,0.0,1.0,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob133_2014_q3fsm,210,210,110,110,0.5238095238095238,0.07215686274509803,0.0,69,2,2,0,0,0.0,0.6272727272727273,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob134_2014_q3c,210,210,172,172,0.819047619047619,0.043999999999999984,0.0,2,5,1,0,0,0.0,0.011627906976744186,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,210,210,136,136,0.6476190476190476,0.27937219730941704,0.07174887892376682,55,5,3,0,0,0.0005275652862041678,0.40441176470588236,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob136_m2014_q6,210,210,146,146,0.6952380952380952,0.012037377290146414,0.0,116,2,2,0,0,0.0,0.7945205479452054,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob137_fsm_serial,210,210,103,103,0.49047619047619045,0.12441008445106809,0.0,23,2,1,0,0,0.0,0.22330097087378642,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob138_2012_q2fsm,210,210,156,156,0.7428571428571429,0.11097308488612834,0.000540102619497704,13,2,2,0,0,3.462196278831436e-06,0.08333333333333333,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob139_2013_q2bfsm,210,210,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob140_fsm_hdlc,210,210,63,63,0.3,0.3205819947615443,0.031824022368942086,10,2,2,0,0,0.00050514321220543,0.15873015873015872,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob141_count_clock,210,210,90,90,0.42857142857142855,0.16516387681001343,0.006337895027704661,17,2,1,0,0,7.042105586338512e-05,0.18888888888888888,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob142_lemmings2,210,210,85,85,0.40476190476190477,0.07855133614627285,0.0,34,2,2,0,0,0.0,0.4,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob143_fsm_onehot,210,210,156,156,0.7428571428571429,0.19224411951684678,0.03547361729179911,25,4,3,0,0,0.0002273949826397379,0.16025641025641027,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob144_conwaylife,120,120,55,55,0.4583333333333333,0.06946232966204437,0.00011817437473094237,11,2,2,0,0,2.148624995108043e-06,0.2,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob145_circuit8,210,210,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob146_fsm_serialdata,210,210,103,103,0.49047619047619045,-0.35262368168226504,0.0,8,2,2,0,0,0.0,0.07766990291262135,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob147_circuit10,210,210,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob148_2013_q2afsm,210,210,174,174,0.8285714285714286,0.1754186689966506,0.0,5,2,2,0,0,0.0,0.028735632183908046,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob149_ece241_2013_q4,210,210,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,210,210,183,183,0.8714285714285714,0.0014705882352941532,0.0,5,4,1,0,0,0.0,0.0273224043715847,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,210,210,52,52,0.24761904761904763,-0.105230153887872,0.0,4,2,1,0,0,0.0,0.07692307692307693,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob152_lemmings3,210,210,104,104,0.49523809523809526,0.24200234441602728,0.008008312020460356,12,2,2,0,0,7.700300019673418e-05,0.11538461538461539,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob153_gshare,210,210,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob154_fsm_ps2data,210,210,90,90,0.42857142857142855,-0.5515368596064859,0.0,10,2,2,0,0,0.0,0.1111111111111111,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob155_lemmings4,210,210,105,105,0.5,0.23676351896690875,0.0,16,2,1,0,0,0.0,0.1523809523809524,0.0
aspdac2026/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob156_review2015_fancytimer,210,210,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob001_accu,197,197,20,20,0.10152284263959391,0.08801819164700549,0.0,6,2,2,0,0,0.0,0.3,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob002_adder_16bit,199,199,101,101,0.507537688442211,0.5998532262531154,0.2051142342841318,30,3,1,0,0,0.0020308340028131863,0.297029702970297,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob003_adder_32bit,199,199,20,20,0.10050251256281408,0.8368315274494352,0.6744597525026996,6,3,3,0,0,0.03372298762513498,0.3,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob004_adder_8bit,199,199,1,1,0.005025125628140704,0.21063845153835042,0.04095045500505561,1,1,1,0,0,0.04095045500505561,1.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob005_adder_bcd,200,200,68,68,0.34,0.0011037527593819492,0.0,5,2,1,0,0,0.0,0.07352941176470588,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob006_adder_pipe_64bit,200,200,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob007_comparator_3bit,200,200,133,133,0.665,-0.0,0.0,100,3,2,0,0,0.0,0.7518796992481203,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob008_comparator_4bit,200,200,59,59,0.295,0.3666666666666667,0.13333333333333336,1,3,1,0,0,0.002259887005649718,0.01694915254237288,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob009_div_16bit,200,200,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob010_radix2_div,200,200,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob011_multi_16bit,200,200,80,80,0.4,0.15685204390286053,1.584420822170366e-05,19,1,1,0,0,1.9805260277129573e-07,0.2375,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob012_multi_8bit,200,200,59,59,0.295,0.47679791537261196,0.21967367097429058,10,2,1,0,0,0.003723282558886281,0.1694915254237288,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob013_multi_booth_8bit,200,200,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob014_multi_pipe_4bit,200,200,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob015_multi_pipe_8bit,199,199,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob016_fixed_point_adder,200,200,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob017_fixed_point_substractor,200,200,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob018_float_multi,200,200,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob019_sub_64bit,200,200,176,176,0.88,0.002018745212075766,3.908509607116726e-06,2,3,1,0,0,2.2207440949526852e-08,0.011363636363636364,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob020_JC_counter,200,200,166,166,0.83,-0.0,0.0,166,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob021_counter_12,200,200,156,156,0.78,0.14899327048859767,0.0,156,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob022_ring_counter,200,200,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob023_up_down_counter,200,200,189,189,0.945,0.15384032609358497,0.0016333172757753776,1,1,1,0,0,8.641890348017871e-06,0.005291005291005291,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob024_fsm,199,199,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob025_sequence_detector,199,199,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob026_asyn_fifo,198,198,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob027_LIFObuffer,200,200,4,4,0.02,0.19252808575211813,0.0016111473714781497,2,1,1,0,0,0.00040278684286953743,0.5,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob028_LFSR,199,199,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob029_barrel_shifter,199,199,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob030_right_shifter,200,200,65,65,0.325,-0.0,0.0,65,3,3,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob031_freq_div,200,200,19,19,0.095,0.17204769001490317,0.02766020864381521,1,1,1,0,0,0.0014558004549376426,0.05263157894736842,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob032_freq_divbyeven,200,200,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob033_freq_divbyfrac,200,200,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob034_freq_divbyodd,200,200,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob035_calendar,200,200,184,184,0.92,0.025619925389510623,0.0,46,1,1,0,0,0.0,0.25,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob036_edge_detect,200,200,155,155,0.775,0.7341687552213868,0.3558897243107769,1,1,1,0,0,0.0022960627374888835,0.0064516129032258064,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob037_parallel2serial,200,200,112,112,0.56,0.08458997628975556,0.0003482953151827327,13,1,1,0,0,3.1097795998458277e-06,0.11607142857142858,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob038_pulse_detect,200,200,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob039_serial2parallel,199,199,18,18,0.09045226130653267,0.34719887955182066,0.029231692677070816,3,1,1,0,0,0.0016239829265039343,0.16666666666666666,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob040_synchronizer,200,200,125,125,0.625,0.0,0.027777777777777766,125,1,1,0,0,0.00022222222222222212,1.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob041_traffic_light,200,200,2,2,0.01,0.49562454611474216,0.05995279593318809,2,1,1,0,0,0.029976397966594046,1.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob042_width_8to16,200,200,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob043_RAM,200,200,180,180,0.9,0.23661908152587477,0.003677143569071032,179,1,1,0,0,2.0428575383727956e-05,0.9944444444444445,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob044_ROM,200,200,73,73,0.365,-0.0,0.0,73,2,2,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob045_alu,200,200,1,1,0.005,0.15761285235560815,0.0244801892371378,1,1,1,0,0,0.0244801892371378,1.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob046_clkgenerator,200,200,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob047_instr_reg,200,200,157,157,0.785,-0.0,0.0,20,2,1,0,0,0.0,0.12738853503184713,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob048_pe,200,200,137,137,0.685,0.0008356886603559543,0.0,53,1,1,0,0,0.0,0.38686131386861317,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob049_signal_generator,200,200,19,19,0.095,0.25646362727407895,0.010251036493689913,19,1,1,0,0,0.0005395282365099955,1.0,0.0
aspdac2026/llama3_baseline_clean_results/RTLLM/Prob050_square_wave,200,200,182,182,0.91,-0.0,0.0,180,2,2,0,0,0.0,0.989010989010989,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob001_zero,200,200,187,187,0.935,-0.0,0.0,187,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob002_m2014_q4i,200,200,198,198,0.99,-0.0,0.0,198,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob003_step_one,200,200,185,185,0.925,-0.0,0.0,185,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob004_vector2,200,200,167,167,0.835,-0.0,0.0,167,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob005_notgate,200,200,174,174,0.87,-0.0,0.0,174,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob006_vectorr,200,200,179,179,0.895,-0.0,0.0,179,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob007_wire,200,200,189,189,0.945,-0.0,0.0,189,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob008_m2014_q4h,200,200,193,193,0.965,-0.0,0.0,193,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob009_popcount3,200,200,144,144,0.72,-0.0,0.0,121,5,4,0,0,0.0,0.8402777777777778,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob010_mt2015_q4a,200,200,176,176,0.88,-0.0,0.0,176,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob011_norgate,200,200,190,190,0.95,-0.0,0.0,190,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob012_xnorgate,200,200,196,196,0.98,-0.0,0.0,196,2,2,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob013_m2014_q4e,200,200,189,189,0.945,-0.0,0.0,189,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob014_andgate,200,200,190,190,0.95,-0.0,0.0,190,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob015_vector1,200,200,181,181,0.905,-0.0,0.0,181,2,2,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob016_m2014_q4j,200,200,156,156,0.78,0.5549624060150375,0.16955789473684213,77,1,1,0,0,0.001086909581646424,0.4935897435897436,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob017_mux2to1v,200,200,186,186,0.93,-0.0,0.0,186,2,2,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob018_mux256to1,200,200,164,164,0.82,-0.0,0.0,164,2,2,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob019_m2014_q4f,199,199,199,199,1.0,-0.0,0.0,199,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob020_mt2015_eq2,200,200,178,178,0.89,-0.0,0.0,178,2,2,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob021_mux256to1v,200,200,145,145,0.725,-0.0,0.0,145,2,2,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob022_mux2to1,200,200,195,195,0.975,-0.0,0.0,195,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob023_vector100r,200,200,69,69,0.345,-0.0,0.0,69,2,2,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob024_hadd,200,200,196,196,0.98,-0.0,0.0,196,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob025_reduction,200,200,191,191,0.955,-0.0,0.0,191,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob026_alwaysblock1,200,200,28,28,0.14,-0.0,0.0,28,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob027_fadd,200,200,184,184,0.92,-0.0,0.0,184,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob028_m2014_q4a,200,200,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob029_m2014_q4g,200,200,185,185,0.925,-0.0,0.0,185,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob030_popcount255,200,200,62,62,0.31,0.028398492453583918,0.00062524966566511,3,5,2,0,0,1.0084672026856613e-05,0.04838709677419355,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob031_dff,200,200,185,185,0.925,-0.0,0.0,185,2,2,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob032_vector0,200,200,190,190,0.95,-0.0,0.0,190,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob033_ece241_2014_q1c,199,199,124,124,0.6231155778894473,-0.0,0.0,114,2,1,0,0,0.0,0.9193548387096774,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob034_dff8,200,200,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob035_count1to10,199,199,160,160,0.8040201005025126,-0.0,0.0,159,2,1,0,0,0.0,0.99375,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob036_ringer,200,200,160,160,0.8,-0.0,0.0,160,3,3,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob037_review2015_count1k,200,200,151,151,0.755,-0.0,0.0,151,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob038_count15,200,200,165,165,0.825,-0.0,0.0,46,1,1,0,0,0.0,0.2787878787878788,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob039_always_if,200,200,133,133,0.665,-0.0,0.0,133,3,3,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob040_count10,200,200,146,146,0.73,-0.0,0.0,145,1,1,0,0,0.0,0.9931506849315068,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob041_dff8r,200,200,40,40,0.2,-0.0,0.0,40,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob042_vector4,200,200,139,139,0.695,-0.0,0.0,139,2,2,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob043_vector5,200,200,156,156,0.78,-0.0,0.0,156,2,2,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob044_vectorgates,200,200,173,173,0.865,-0.0,0.0,173,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob045_edgedetect2,200,200,60,60,0.3,-0.0,0.0,52,3,3,0,0,0.0,0.8666666666666667,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob046_dff8p,200,200,30,30,0.15,0.4985342019543974,0.0,1,1,1,0,0,0.0,0.03333333333333333,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob047_dff8ar,200,200,75,75,0.375,0.4287736721978903,0.0,75,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob048_m2014_q4c,200,200,191,191,0.955,-0.0,0.0,191,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob049_m2014_q4b,200,200,112,112,0.56,-0.0,0.0,107,1,1,0,0,0.0,0.9553571428571429,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob050_kmap1,200,200,70,70,0.35,-0.0,0.0,70,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob051_gates4,200,200,187,187,0.935,-0.0,0.0,39,1,1,0,0,0.0,0.20855614973262032,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob052_gates100,200,200,156,156,0.78,0.3684277734754741,0.1323507604092864,8,3,3,0,0,0.0008484023103159385,0.05128205128205128,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob053_m2014_q4d,172,172,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob054_edgedetect,200,200,71,71,0.355,-0.0,0.0,71,1,1,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob055_conditional,200,200,120,120,0.6,0.26684404711224635,0.07823187171846176,41,2,1,0,0,0.0006519322643205146,0.3416666666666667,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob056_ece241_2013_q7,200,200,126,126,0.63,-0.0,0.0,126,2,2,0,0,0.0,1.0,0.0
aspdac2026/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob057_kmap2,200,200,0,0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0
